Img_path,label
./dataset/Fruits Classification/train/Banana/Banana (3243).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3862).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3831).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3497).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2912).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2812).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2965).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3349).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3609).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3378).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2726).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2229).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3422).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3644).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2554).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2642).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3147).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3272).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2990).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3467).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3439).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3193).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2366).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3585).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2135).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3799).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3313).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2484).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3778).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3344).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2566).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2277).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3388).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3612).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3231).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2035).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2547).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2206).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2083).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2980).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2992).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3700).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3745).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2616).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3886).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3162).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3472).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2054).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3793).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2476).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2039).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3277).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2639).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2214).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3590).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2430).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2850).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2023).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3159).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2732).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3323).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3226).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3038).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3622).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3113).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3431).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2674).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3290).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2076).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2780).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3842).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2904).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3384).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3825).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2236).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2146).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3061).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2493).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3420).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3257).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2747).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2600).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3264).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2612).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2538).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3238).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3068).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2977).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2907).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2917).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3373).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3878).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2257).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2500).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3506).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3473).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3508).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3325).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2123).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2346).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3699).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3582).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2374).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3587).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3883).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3571).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2250).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3687).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3932).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3399).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2924).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2582).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2059).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2223).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2016).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2663).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2085).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3200).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2824).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3835).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3136).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3631).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2295).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2542).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3786).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3348).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2162).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2064).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3318).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3206).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3674).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3965).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3899).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3232).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2155).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2019).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3502).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3131).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2451).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3345).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3663).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2532).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3182).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2012).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2105).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2426).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2898).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2365).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2813).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3549).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3393).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3059).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2997).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3008).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2375).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3199).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2960).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3180).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3167).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3694).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2352).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3494).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2581).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2185).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3910).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3184).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3361).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2502).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3051).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3225).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2453).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3493).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3396).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3946).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3365).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2359).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2074).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2209).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2696).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3040).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3717).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3630).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3774).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3551).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2018).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3943).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3724).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2817).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3805).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3823).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3803).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3314).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3265).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2437).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3254).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3176).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2759).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2563).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2748).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2483).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2069).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3389).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3179).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2755).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2737).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3750).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2851).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3302).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3741).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2620).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2231).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3964).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2617).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3444).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3412).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3198).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3408).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3433).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3437).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2520).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2814).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2119).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3543).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2219).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2899).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3504).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2008).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3501).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3857).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2482).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2602).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2140).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2975).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3372).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3413).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2177).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3129).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3613).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3662).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2057).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2281).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3893).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3476).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2584).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3229).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3680).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3920).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3723).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2407).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2849).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2607).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2754).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3726).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2276).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3758).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2679).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2215).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3332).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (6).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3148).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2002).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3248).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3865).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (8).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2518).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3112).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2297).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3000).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2569).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3083).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3809).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3442).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2480).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3307).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3127).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3961).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3085).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2709).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2159).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2644).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2860).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2937).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2786).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3781).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2685).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2115).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3067).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2203).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3529).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2055).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3435).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2247).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3657).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2872).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3358).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2891).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3228).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2235).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3099).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3852).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3625).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2951).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2410).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3350).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3480).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3215).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3822).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3468).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2779).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2492).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2905).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3355).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2302).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3410).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2969).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3414).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2659).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2337).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2601).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2772).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3859).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2272).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2876).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2523).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3246).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2007).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3869).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3934).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3208).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2156).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2157).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2900).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2241).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3596).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2604).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2588).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3574).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (1999).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3626).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2438).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2595).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3722).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3081).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2285).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3330).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3003).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3092).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3010).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2411).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2125).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2243).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3815).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2256).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2043).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3230).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2511).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2154).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2220).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2477).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2864).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3744).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3157).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3796).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3633).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2027).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2191).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3635).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2496).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2597).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3280).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2745).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2031).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2932).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3537).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3960).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2034).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2114).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2202).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2970).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3091).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3140).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3973).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3308).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3546).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (9).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2380).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3425).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3975).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2077).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2419).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3312).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2309).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3009).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3089).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3665).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3594).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2050).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3150).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2734).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2182).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3632).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2923).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3707).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3522).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2193).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2510).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2991).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2746).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2939).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3518).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3240).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2415).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2619).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2479).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2894).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2439).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3850).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3121).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3584).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2143).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2930).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (2994).jpeg,1
./dataset/Fruits Classification/train/Banana/Banana (3503).jpeg,1
